b_over_M,Iobs_over_I0,intersection_count,r1_over_M,r2_over_M,r3_over_M,phi_out,phi_tot,termination_reason
2.873873873874,0,0,nan,nan,nan,6.098124203543139,7.6867547080282534,no_disk_intersection
2.879379379379,0,0,nan,nan,nan,6.103500080411271,7.695896771973868,no_disk_intersection
2.884884884885,0,0,nan,nan,nan,6.108877701548867,7.705046130141089,no_disk_intersection
2.89039039039,0,0,nan,nan,nan,6.114257110480103,7.714202855050976,no_disk_intersection
2.895895895896,0,0,nan,nan,nan,6.119638350855648,7.723367019552485,no_disk_intersection
2.901401401401,0,0,nan,nan,nan,6.125021466443753,7.732538696809984,no_disk_intersection
2.906906906907,0,0,nan,nan,nan,6.130406501141624,7.741717960322049,no_disk_intersection
2.912412412412,0,0,nan,nan,nan,6.1357934989693055,7.750904883911793,no_disk_intersection
2.917917917918,0,0,nan,nan,nan,6.141182504080136,7.760099541744817,no_disk_intersection
2.923423423423,0,0,nan,nan,nan,6.146573560757285,7.769302008322217,no_disk_intersection
2.928928928929,0,0,nan,nan,nan,6.151966713421718,7.778512358496112,no_disk_intersection
2.934434434434,0,0,nan,nan,nan,6.157362006627864,7.787730667461813,no_disk_intersection
2.93993993994,0,0,nan,nan,nan,6.1627594850748135,7.796957010776647,no_disk_intersection
2.945445445445,0,0,nan,nan,nan,6.168159193599825,7.806191464350002,no_disk_intersection
2.950950950951,0,0,nan,nan,nan,6.1735611771896775,7.815434104462372,no_disk_intersection
2.956456456456,0,0,nan,nan,nan,6.178965480975151,7.82468500775641,no_disk_intersection
2.961961961962,0,0,nan,nan,nan,6.184372150241963,7.833944251255625,no_disk_intersection
2.967467467467,0,0,nan,nan,nan,6.189781230424882,7.843211912355107,no_disk_intersection
2.968858946937,0,0,nan,nan,nan,6.191148726135175,7.845555593174883,no_disk_intersection
2.972858946937,0,0,nan,nan,nan,6.195080662078846,7.852295861141295,no_disk_intersection
2.972972972973,0,0,nan,nan,nan,6.195192767118528,7.852488068840154,no_disk_intersection
2.973858946937,0,0,nan,nan,nan,6.196063851684391,7.853981633965457,no_disk_intersection
2.974858946937,1.822673447476518e-10,1,1764.3899140355677,nan,nan,6.197047124087348,7.855667690061947,horizon_through
2.978478478478,1.799238221884322e-08,1,382.2930884200176,nan,nan,6.200606806073733,7.861772798879284,horizon_through
2.978858946937,2.2817390042938774e-08,1,353.23737674920744,nan,nan,6.200981047167804,7.862414756575782,horizon_through
2.983983983984,1.8982769537893636e-07,1,174.66824801317324,nan,nan,6.206023393204895,7.871066181039492,horizon_through
2.989489489489,6.997568122045286e-07,1,113.30845956028159,nan,nan,6.211442574589419,7.880368294282373,horizon_through
2.994994994995,1.7335338345152422e-06,1,83.91659811269191,nan,nan,6.216864396473673,7.889679217978063,horizon_through
3.000500500501,3.4782164928995254e-06,1,66.67403082249962,nan,nan,6.2222889052721735,7.898999031901855,horizon_through
3.006006006006,6.122094939809459e-06,1,55.33868163624571,nan,nan,6.2277161475730685,7.90832781624419,horizon_through
3.011511511512,9.85462230163129e-06,1,47.319305243689314,nan,nan,6.233146170142595,7.917665651619685,horizon_through
3.017017017017,1.4866347011409096e-05,1,41.34687638276025,nan,nan,6.238579019921809,7.9270126190613555,horizon_through
3.022522522523,2.134884696500657e-05,1,36.72664953961527,nan,nan,6.244014744037779,7.936368800039978,horizon_through
3.028028028028,2.9494665505803026e-05,1,33.046322700871016,nan,nan,6.249453389800545,7.94573427645789,horizon_through
3.033533533534,3.9497249281264404e-05,1,30.045747862761186,nan,nan,6.254895004706137,7.955109130660256,horizon_through
3.039039039039,5.155088798348978e-05,1,27.552671782063253,nan,nan,6.260339636444135,7.964493445439508,horizon_through
3.044544544545,6.585065600482387e-05,1,25.448506575951775,nan,nan,6.265787332898941,7.973887304044963,horizon_through
