family,map_name,m_minus,m_plus,q_minus,q_plus,lambda_minus,lambda_plus,shell_radius,observer_radius,admitted,rejection_reasons,warnings,surface_energy_density,surface_pressure,q_jump,lambda_jump,photon_sphere_classification,inner_photon_spheres,outer_photon_spheres
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.0018181818181818182,5.2727272727272725,10.0,True,,lambda_mismatch_vacuum_discontinuity,3.8195088802025345e-07,0.0011031756209183728,0.0,-0.008181818181818182,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.0036363636363636364,5.2727272727272725,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.00016496617270921683,0.0008787592095766765,0.0,-0.006363636363636364,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.005454545454545455,5.2727272727272725,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0003319241605035547,0.0006493424871099198,0.0,-0.004545454545454545,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.007272727272727273,5.2727272727272725,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0005013616857250199,0.00041462171194082585,0.0,-0.0027272727272727275,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.00909090909090909,5.2727272727272725,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0006733926162876934,0.00017426350557152062,0.0,-0.0009090909090909097,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.01090909090909091,5.2727272727272725,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.000848139811743771,-7.209915279849777e-05,0.0,0.0009090909090909097,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.012727272727272728,5.2727272727272725,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.001025736149883129,-0.0003248716301714321,0.0,0.0027272727272727275,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.014545454545454545,5.2727272727272725,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0012063257091347523,-0.0005845031929447316,0.0,0.004545454545454545,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.016363636363636365,5.2727272727272725,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0013900651366830555,-0.0008514935993713576,0.0,0.006363636363636365,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.01818181818181818,5.2727272727272725,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.001577125239246073,-0.0011264009724900228,0.0,0.00818181818181818,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.02,5.2727272727272725,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0017676928424769087,-0.0014098512623010274,0.0,0.01,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.0,5.727272727272727,10.0,True,,lambda_mismatch_vacuum_discontinuity;negative_surface_energy_density,-0.00034513288001737673,0.0014057755628191643,0.0,-0.01,inner_only,2.36619037897,
