profile,b_over_M,Iobs_over_I0,direct,lensing_ring,photon_ring,intersection_count,termination_reason
top,5.195602131279,0.0,0.0,0.0,0.0,3,horizon
top,5.195631926165,0.0,0.0,0.0,0.0,3,horizon
top,5.195660107842,0.0,0.0,0.0,0.0,3,horizon
top,5.195686763655,0.0,0.0,0.0,0.0,3,horizon
top,5.19571197622,0.0,0.0,0.0,0.0,3,horizon
top,5.19573582368,0.0,0.0,0.0,0.0,3,horizon
top,5.195758379947,0.0,0.0,0.0,0.0,3,horizon
top,5.195779714932,0.0,0.0,0.0,0.0,3,horizon
top,5.195799894758,0.0,0.0,0.0,0.0,3,horizon
top,5.195818981972,0.0,0.0,0.0,0.0,3,horizon
top,5.195837035731,0.0,0.0,0.0,0.0,3,horizon
top,5.19585411199,0.0,0.0,0.0,0.0,3,horizon
top,5.195870263675,0.0,0.0,0.0,0.0,3,horizon
top,5.195885540846,0.0,0.0,0.0,0.0,3,horizon
top,5.195899990852,0.0,0.0,0.0,0.0,3,horizon
top,5.19591365848,0.0,0.0,0.0,0.0,3,horizon
top,5.19592658609,0.0,0.0,0.0,0.0,3,horizon
top,5.195938813749,0.0,0.0,0.0,0.0,3,horizon
top,5.195950379357,0.0,0.0,0.0,0.0,3,horizon
top,5.195961318758,0.0,0.0,0.0,0.0,3,horizon
top,5.195971665858,0.0,0.0,0.0,0.0,3,horizon
top,5.195981452726,0.0,0.0,0.0,0.0,3,horizon
top,5.195990709696,0.0,0.0,0.0,0.0,3,horizon
top,5.195999465458,0.0,0.0,0.0,0.0,3,horizon
top,5.196007747149,0.0,0.0,0.0,0.0,3,horizon
top,5.196015580438,0.0,0.0,0.0,0.0,3,horizon
top,5.196022989603,0.0,0.0,0.0,0.0,3,horizon
top,5.196029997607,0.0,0.0,0.0,0.0,3,horizon
top,5.196036626171,0.0,0.0,0.0,0.0,3,horizon
top,5.196042895839,0.0,0.0,0.0,0.0,3,horizon
top,5.196048826043,0.0,0.0,0.0,0.0,3,horizon
top,5.196054435163,0.0,0.0,0.0,0.0,3,horizon
top,5.196059740584,0.0,0.0,0.0,0.0,3,horizon
top,5.196064758749,0.0,0.0,0.0,0.0,3,horizon
top,5.196069505212,0.0,0.0,0.0,0.0,3,horizon
top,5.196073994683,0.0,0.0,0.0,0.0,3,horizon
top,5.196078241076,0.0,0.0,0.0,0.0,3,horizon
top,5.196082257554,0.0,0.0,0.0,0.0,3,horizon
top,5.196086056564,0.0,0.0,0.0,0.0,3,horizon
top,5.196089649881,0.0,0.0,0.0,0.0,3,horizon
top,5.196093048643,0.0,0.0,0.0,0.0,3,horizon
top,5.196096263382,0.0,0.0,0.0,0.0,3,horizon
top,5.196099304063,0.0,0.0,0.0,0.0,3,horizon
top,5.19610218011,0.0,0.0,0.0,0.0,3,horizon
top,5.196104900436,0.0,0.0,0.0,0.0,3,horizon
top,5.196107473474,0.0,0.0,0.0,0.0,3,horizon
top,5.196109907198,0.0,0.0,0.0,0.0,3,horizon
top,5.19611220915,0.0,0.0,0.0,0.0,3,horizon
top,5.196114386466,0.0,0.0,0.0,0.0,3,horizon
top,5.196116445894,0.0,0.0,0.0,0.0,3,horizon
top,5.196118393817,0.0,0.0,0.0,0.0,3,horizon
top,5.196120236271,0.0,0.0,0.0,0.0,3,horizon
top,5.196121978968,0.0,0.0,0.0,0.0,3,horizon
top,5.196123627309,0.0,0.0,0.0,0.0,3,horizon
top,5.196125186402,0.0,0.0,0.0,0.0,3,horizon
top,5.19612666108,0.0,0.0,0.0,0.0,3,horizon
top,5.196128055913,0.0,0.0,0.0,0.0,3,horizon
top,5.196129375224,0.0,0.0,0.0,0.0,3,horizon
top,5.196130623103,0.0,0.0,0.0,0.0,3,horizon
top,5.196131803417,0.0,0.0,0.0,0.0,3,horizon
top,5.196132919825,0.0,0.0,0.0,0.0,3,horizon
top,5.196133975785,0.0,0.0,0.0,0.0,3,horizon
top,5.196134974572,0.0,0.0,0.0,0.0,3,horizon
top,5.196135919281,0.0,0.0,0.0,0.0,3,horizon
top,5.19613681284,0.0,0.0,0.0,0.0,3,horizon
top,5.196137658018,0.0,0.0,0.0,0.0,3,horizon
top,5.196138457435,0.0,0.0,0.0,0.0,3,horizon
top,5.196139213568,0.0,0.0,0.0,0.0,3,horizon
top,5.196139928761,0.0,0.0,0.0,0.0,3,horizon
top,5.196140605231,0.0,0.0,0.0,0.0,3,horizon
top,5.196141245075,0.0,0.0,0.0,0.0,3,horizon
top,5.196141850275,0.0,0.0,0.0,0.0,3,horizon
